addr,x,y,hex
6301,61,39,E0
6302,62,39,E0
6303,63,39,E0
6304,64,39,E0
6305,65,39,E0
6306,66,39,E0
6307,67,39,E0
6308,68,39,E0
6309,69,39,E0
6310,70,39,E0
6311,71,39,E0
6312,72,39,E0
6313,73,39,E0
6314,74,39,E0
6315,75,39,E0
6316,76,39,E0
6317,77,39,E0
6318,78,39,E0
6319,79,39,E0
6320,80,39,E0
6321,81,39,E0
6322,82,39,E0
6323,83,39,E0
6324,84,39,E0
6325,85,39,E0
6326,86,39,E0
6327,87,39,E0
6328,88,39,E0
6329,89,39,E0
6330,90,39,E0
6331,91,39,E0
6332,92,39,E0
6333,93,39,E0
6334,94,39,E0
6335,95,39,E0
6336,96,39,E0
6337,97,39,E0
6338,98,39,E0
6339,99,39,E0
6340,100,39,E0
6341,101,39,E0
6342,102,39,E0
6343,103,39,E0
6344,104,39,E0
6345,105,39,E0
6346,106,39,E0
6347,107,39,E0
6348,108,39,E0
6349,109,39,E0
6350,110,39,E0
6351,111,39,E0
6352,112,39,E0
6353,113,39,E0
6354,114,39,E0
6355,115,39,E0
6356,116,39,E0
6357,117,39,E0
6358,118,39,E0
6359,119,39,E0
6360,120,39,E0
6361,121,39,E0
6362,122,39,E0
6363,123,39,E0
6364,124,39,E0
6365,125,39,E0
6366,126,39,E0
6367,127,39,E0
6368,128,39,E0
6369,129,39,E0
6370,130,39,E0
6371,131,39,E0
6372,132,39,E0
6373,133,39,E0
6374,134,39,E0
6375,135,39,E0
6376,136,39,E0
6377,137,39,E0
6378,138,39,E0
6379,139,39,E0
6380,140,39,E0
6381,141,39,E0
6382,142,39,E0
6383,143,39,E0
6384,144,39,E0
6385,145,39,E0
6386,146,39,E0
6387,147,39,E0
6388,148,39,E0
6389,149,39,E0
6390,150,39,E0
6391,151,39,E0
6392,152,39,E0
6393,153,39,E0
6394,154,39,E0
6395,155,39,E0
6396,156,39,E0
6397,157,39,E0
6398,158,39,E0
6399,159,39,E0
6400,0,40,E0
6401,1,40,E0
6402,2,40,E0
6403,3,40,E0
6404,4,40,E0
6405,5,40,E0
6406,6,40,E0
6407,7,40,E0
6408,8,40,E0
6409,9,40,E0
6410,10,40,E0
6411,11,40,E0
6412,12,40,E0
6413,13,40,E0
6414,14,40,E0
6415,15,40,E0
6416,16,40,E0
6417,17,40,E0
6418,18,40,E0
6419,19,40,E0
6420,20,40,E0
6421,21,40,E0
6422,22,40,E0
6423,23,40,E0
6424,24,40,E0
6425,25,40,E0
6426,26,40,E0
6427,27,40,E0
6428,28,40,E0
6429,29,40,E0
6430,30,40,E0
6431,31,40,E0
6432,32,40,E0
6433,33,40,E0
6434,34,40,E0
6435,35,40,E0
6436,36,40,E0
6437,37,40,E0
6438,38,40,E0
6439,39,40,E0
6440,40,40,E0
6441,41,40,E0
6442,42,40,E0
6443,43,40,E0
6444,44,40,E0
6445,45,40,E0
6446,46,40,E0
6447,47,40,E0
6448,48,40,E0
6449,49,40,E0
6450,50,40,E0
6451,51,40,E0
6452,52,40,E0
6453,53,40,E0
6454,54,40,E0
6455,55,40,E0
6456,56,40,E0
6457,57,40,E0
6458,58,40,E0
6459,59,40,E0
6460,60,40,E0
6461,61,40,E0
6462,62,40,E0
6463,63,40,E0
6464,64,40,E0
6465,65,40,E0
6466,66,40,E0
6467,67,40,E0
6468,68,40,E0
6469,69,40,E0
6470,70,40,E0
6471,71,40,E0
6472,72,40,E0
6473,73,40,E0
6474,74,40,E0
6475,75,40,E0
6476,76,40,E0
6477,77,40,E0
6478,78,40,E0
6479,79,40,E0
6480,80,40,E0
6481,81,40,E0
6482,82,40,E0
6483,83,40,E0
6484,84,40,E0
6485,85,40,E0
6486,86,40,E0
6487,87,40,E0
6488,88,40,E0
6489,89,40,E0
6490,90,40,E0
6491,91,40,E0
6492,92,40,E0
6493,93,40,E0
6494,94,40,E0
6495,95,40,E0
6496,96,40,E0
6497,97,40,E0
6498,98,40,E0
6499,99,40,E0
6500,100,40,E0
6501,101,40,E0
6502,102,40,E0
6503,103,40,E0
6504,104,40,E0
6505,105,40,E0
6506,106,40,E0
6507,107,40,E0
6508,108,40,E0
6509,109,40,E0
6510,110,40,E0
6511,111,40,E0
6512,112,40,E0
6513,113,40,E0
6514,114,40,E0
6515,115,40,E0
6516,116,40,E0
6517,117,40,E0
6518,118,40,E0
6519,119,40,E0
6520,120,40,E0
6521,121,40,E0
6522,122,40,E0
6523,123,40,E0
6524,124,40,E0
6525,125,40,E0
6526,126,40,E0
6527,127,40,E0
6528,128,40,E0
6529,129,40,E0
6530,130,40,E0
6531,131,40,E0
6532,132,40,E0
6533,133,40,E0
6534,134,40,E0
6535,135,40,E0
6536,136,40,E0
6537,137,40,E0
6538,138,40,E0
6539,139,40,E0
6540,140,40,E0
6541,141,40,E0
6542,142,40,E0
6543,143,40,E0
6544,144,40,E0
6545,145,40,E0
6546,146,40,E0
6547,147,40,E0
6548,148,40,E0
6549,149,40,E0
6550,150,40,E0
6551,151,40,E0
6552,152,40,E0
6553,153,40,E0
6554,154,40,E0
6555,155,40,E0
6556,156,40,E0
6557,157,40,E0
6558,158,40,E0
6559,159,40,E0
6560,0,41,E0
6561,1,41,E0
6562,2,41,E0
6563,3,41,E0
6564,4,41,E0
6565,5,41,E0
6566,6,41,E0
6567,7,41,E0
6568,8,41,E0
6569,9,41,E0
6570,10,41,E0
6571,11,41,E0
6572,12,41,E0
6573,13,41,E0
6574,14,41,E0
6575,15,41,E0
6576,16,41,E0
6577,17,41,E0
6578,18,41,E0
6579,19,41,E0
6580,20,41,E0
6581,21,41,E0
6582,22,41,E0
6583,23,41,E0
6584,24,41,E0
6585,25,41,E0
6586,26,41,E0
6587,27,41,E0
6588,28,41,E0
6589,29,41,E0
6590,30,41,E0
6591,31,41,E0
6592,32,41,E0
6593,33,41,E0
6594,34,41,E0
6595,35,41,E0
6596,36,41,E0
6597,37,41,E0
6598,38,41,E0
6599,39,41,E0
6600,40,41,E0
6601,41,41,E0
6602,42,41,E0
6603,43,41,E0
6604,44,41,E0
6605,45,41,E0
6606,46,41,E0
6607,47,41,E0
6608,48,41,E0
6609,49,41,E0
6610,50,41,E0
6611,51,41,E0
6612,52,41,E0
6613,53,41,E0
6614,54,41,E0
6615,55,41,E0
6616,56,41,E0
6617,57,41,E0
6618,58,41,E0
6619,59,41,E0
6620,60,41,E0
6621,61,41,E0
6622,62,41,E0
6623,63,41,E0
6624,64,41,E0
6625,65,41,E0
6626,66,41,E0
6627,67,41,E0
6628,68,41,E0
6629,69,41,E0
6630,70,41,E0
6631,71,41,E0
6632,72,41,E0
6633,73,41,E0
6634,74,41,E0
6635,75,41,E0
6636,76,41,E0
6637,77,41,E0
6638,78,41,E0
6639,79,41,E0
6640,80,41,E0
6641,81,41,E0
6642,82,41,E0
6643,83,41,E0
6644,84,41,E0
6645,85,41,E0
6646,86,41,E0
6647,87,41,E0
6648,88,41,E0
6649,89,41,E0
6650,90,41,E0
6651,91,41,E0
6652,92,41,E0
6653,93,41,E0
6654,94,41,E0
6655,95,41,E0
6656,96,41,E0
6657,97,41,E0
6658,98,41,E0
6659,99,41,E0
6660,100,41,E0
6661,101,41,E0
6662,102,41,E0
6663,103,41,E0
6664,104,41,E0
6665,105,41,E0
6666,106,41,E0
6667,107,41,E0
6668,108,41,E0
6669,109,41,E0
6670,110,41,E0
6671,111,41,E0
6672,112,41,E0
6673,113,41,E0
6674,114,41,E0
6675,115,41,E0
6676,116,41,E0
6677,117,41,E0
6678,118,41,E0
6679,119,41,E0
6680,120,41,E0
6681,121,41,E0
6682,122,41,E0
6683,123,41,E0
6684,124,41,E0
6685,125,41,E0
6686,126,41,E0
6687,127,41,E0
6688,128,41,E0
6689,129,41,E0
6690,130,41,E0
6691,131,41,E0
6692,132,41,E0
6693,133,41,E0
6694,134,41,E0
6695,135,41,E0
6696,136,41,E0
6697,137,41,E0
6698,138,41,E0
6699,139,41,E0
6700,140,41,E0
6701,141,41,E0
6702,142,41,E0
6703,143,41,E0
6704,144,41,E0
6705,145,41,E0
6706,146,41,E0
6707,147,41,E0
6708,148,41,E0
6709,149,41,E0
6710,150,41,E0
6711,151,41,E0
6712,152,41,E0
6713,153,41,E0
6714,154,41,E0
6715,155,41,E0
6716,156,41,E0
6717,157,41,E0
6718,158,41,E0
6719,159,41,E0
6720,0,42,E0
6721,1,42,E0
6722,2,42,E0
6723,3,42,E0
6724,4,42,E0
6725,5,42,E0
6726,6,42,E0
6727,7,42,E0
6728,8,42,E0
6729,9,42,E0
6730,10,42,E0
6731,11,42,E0
6732,12,42,E0
6733,13,42,E0
6734,14,42,E0
6735,15,42,E0
6736,16,42,E0
6737,17,42,E0
6738,18,42,E0
6739,19,42,E0
6740,20,42,E0
6741,21,42,E0
6742,22,42,E0
6743,23,42,E0
6744,24,42,E0
6745,25,42,E0
6746,26,42,E0
6747,27,42,E0
6748,28,42,E0
6749,29,42,E0
6750,30,42,E0
6751,31,42,E0
6752,32,42,E0
6753,33,42,E0
6754,34,42,E0
6755,35,42,E0
6756,36,42,E0
6757,37,42,E0
6758,38,42,E0
6759,39,42,E0
6760,40,42,E0
6761,41,42,E0
6762,42,42,E0
6763,43,42,E0
6764,44,42,E0
6765,45,42,E0
6766,46,42,E0
6767,47,42,E0
6768,48,42,E0
6769,49,42,E0
6770,50,42,E0
6771,51,42,E0
6772,52,42,E0
6773,53,42,E0
6774,54,42,E0
6775,55,42,E0
6776,56,42,E0
6777,57,42,E0
6778,58,42,E0
6779,59,42,E0
6780,60,42,E0
6781,61,42,E0
6782,62,42,E0
6783,63,42,E0
6784,64,42,E0
6785,65,42,E0
6786,66,42,E0
6787,67,42,E0
6788,68,42,E0
6789,69,42,E0
6790,70,42,E0
6791,71,42,E0
6792,72,42,E0
6793,73,42,E0
6794,74,42,E0
6795,75,42,E0
6796,76,42,E0
6797,77,42,E0
6798,78,42,E0
6799,79,42,E0
6800,80,42,E0
6801,81,42,E0
6802,82,42,E0
6803,83,42,E0
6804,84,42,E0
6805,85,42,E0
6806,86,42,E0
6807,87,42,E0
6808,88,42,E0
6809,89,42,E0
6810,90,42,E0
6811,91,42,E0
6812,92,42,E0
6813,93,42,E0
6814,94,42,E0
6815,95,42,E0
6816,96,42,E0
6817,97,42,E0
6818,98,42,E0
6819,99,42,E0
6820,100,42,E0
6821,101,42,E0
6822,102,42,E0
6823,103,42,E0
6824,104,42,E0
6825,105,42,E0
6826,106,42,E0
6827,107,42,E0
6828,108,42,E0
6829,109,42,E0
6830,110,42,E0
6831,111,42,E0
6832,112,42,E0
6833,113,42,E0
6834,114,42,E0
6835,115,42,E0
6836,116,42,E0
6837,117,42,E0
6838,118,42,E0
6839,119,42,E0
6840,120,42,E0
6841,121,42,E0
6842,122,42,E0
6843,123,42,E0
6844,124,42,E0
6845,125,42,E0
6846,126,42,E0
6847,127,42,E0
6848,128,42,E0
6849,129,42,E0
6850,130,42,E0
6851,131,42,E0
6852,132,42,E0
6853,133,42,E0
6854,134,42,E0
6855,135,42,E0
6856,136,42,E0
6857,137,42,E0
6858,138,42,E0
6859,139,42,E0
6860,140,42,E0
6861,141,42,E0
6862,142,42,E0
6863,143,42,E0
6864,144,42,E0
6865,145,42,E0
6866,146,42,E0
6867,147,42,E0
6868,148,42,E0
6869,149,42,E0
6870,150,42,E0
6871,151,42,E0
6872,152,42,E0
6873,153,42,E0
6874,154,42,E0
6875,155,42,E0
6876,156,42,E0
6877,157,42,E0
6878,158,42,E0
6879,159,42,E0
6880,0,43,E0
6881,1,43,E0
6882,2,43,E0
6883,3,43,E0
6884,4,43,E0
6885,5,43,E0
6886,6,43,E0
6887,7,43,E0
6888,8,43,E0
6889,9,43,E0
6890,10,43,E0
6891,11,43,E0
6892,12,43,E0
6893,13,43,E0
6894,14,43,E0
6895,15,43,E0
6896,16,43,E0
6897,17,43,E0
6898,18,43,E0
6899,19,43,E0
6900,20,43,E0
6901,21,43,E0
6902,22,43,E0
6903,23,43,E0
6904,24,43,E0
6905,25,43,E0
6906,26,43,E0
6907,27,43,E0
6908,28,43,E0
6909,29,43,E0
6910,30,43,E0
6911,31,43,E0
6912,32,43,E0
6913,33,43,E0
6914,34,43,E0
6915,35,43,E0
6916,36,43,E0
6917,37,43,E0
6918,38,43,E0
6919,39,43,E0
6920,40,43,E0
6921,41,43,E0
6922,42,43,E0
6923,43,43,E0
6924,44,43,E0
6925,45,43,E0
6926,46,43,E0
6927,47,43,E0
6928,48,43,E0
6929,49,43,E0
6930,50,43,E0
6931,51,43,E0
6932,52,43,E0
6933,53,43,E0
6934,54,43,E0
6935,55,43,E0
6936,56,43,E0
6937,57,43,E0
6938,58,43,E0
6939,59,43,E0
6940,60,43,E0
6941,61,43,E0
6942,62,43,E0
6943,63,43,E0
6944,64,43,E0
6945,65,43,E0
6946,66,43,E0
6947,67,43,E0
6948,68,43,E0
6949,69,43,E0
6950,70,43,E0
6951,71,43,E0
6952,72,43,E0
6953,73,43,E0
6954,74,43,E0
6955,75,43,E0
6956,76,43,E0
6957,77,43,E0
6958,78,43,E0
6959,79,43,E0
6960,80,43,E0
6961,81,43,E0
6962,82,43,E0
6963,83,43,E0
6964,84,43,E0
6965,85,43,E0
6966,86,43,E0
6967,87,43,E0
6968,88,43,E0
6969,89,43,E0
6970,90,43,E0
6971,91,43,E0
6972,92,43,E0
6973,93,43,E0
6974,94,43,E0
6975,95,43,E0
6976,96,43,E0
6977,97,43,E0
6978,98,43,E0
6979,99,43,E0
6980,100,43,E0
6981,101,43,E0
6982,102,43,E0
6983,103,43,E0
6984,104,43,E0
6985,105,43,E0
6986,106,43,E0
6987,107,43,E0
6988,108,43,E0
6989,109,43,E0
6990,110,43,E0
6991,111,43,E0
6992,112,43,E0
6993,113,43,E0
6994,114,43,E0
6995,115,43,E0
6996,116,43,E0
6997,117,43,E0
6998,118,43,E0
6999,119,43,E0
7000,120,43,E0
7001,121,43,E0
7002,122,43,E0
7003,123,43,E0
7004,124,43,E0
7005,125,43,E0
7006,126,43,E0
7007,127,43,E0
7008,128,43,E0
7009,129,43,E0
7010,130,43,E0
7011,131,43,E0
7012,132,43,E0
7013,133,43,E0
7014,134,43,E0
7015,135,43,E0
7016,136,43,E0
7017,137,43,E0
7018,138,43,E0
7019,139,43,E0
7020,140,43,E0
7021,141,43,E0
7022,142,43,E0
7023,143,43,E0
7024,144,43,E0
7025,145,43,E0
7026,146,43,E0
7027,147,43,E0
7028,148,43,E0
7029,149,43,E0
7030,150,43,E0
7031,151,43,E0
7032,152,43,E0
7033,153,43,E0
7034,154,43,E0
7035,155,43,E0
7036,156,43,E0
7037,157,43,E0
7038,158,43,E0
7039,159,43,E0
7040,0,44,E0
7041,1,44,E0
7042,2,44,E0
7043,3,44,E0
7044,4,44,E0
7045,5,44,E0
7046,6,44,E0
7047,7,44,E0
7048,8,44,E0
7049,9,44,E0
7050,10,44,E0
7051,11,44,E0
7052,12,44,E0
7053,13,44,E0
7054,14,44,E0
7055,15,44,E0
7056,16,44,E0
7057,17,44,E0
7058,18,44,E0
7059,19,44,E0
7060,20,44,E0
7061,21,44,E0
7062,22,44,E0
7063,23,44,E0
7064,24,44,E0
7065,25,44,E0
7066,26,44,E0
7067,27,44,E0
7068,28,44,E0
7069,29,44,E0
7070,30,44,E0
7071,31,44,E0
7072,32,44,E0
7073,33,44,E0
7074,34,44,E0
7075,35,44,E0
7076,36,44,E0
7077,37,44,E0
7078,38,44,E0
7079,39,44,E0
7080,40,44,E0
7081,41,44,E0
7082,42,44,E0
7083,43,44,E0
7084,44,44,E0
7085,45,44,E0
7086,46,44,E0
7087,47,44,E0
7088,48,44,E0
7089,49,44,E0
7090,50,44,E0
7091,51,44,E0
7092,52,44,E0
7093,53,44,E0
7094,54,44,E0
7095,55,44,E0
7096,56,44,E0
7097,57,44,E0
7098,58,44,E0
7099,59,44,E0
7100,60,44,E0
7101,61,44,E0
7102,62,44,E0
7103,63,44,E0
7104,64,44,E0
7105,65,44,E0
7106,66,44,E0
7107,67,44,E0
7108,68,44,E0
7109,69,44,E0
7110,70,44,E0
7111,71,44,E0
7112,72,44,E0
7113,73,44,E0
7114,74,44,E0
7115,75,44,E0
7116,76,44,E0
7117,77,44,E0
7118,78,44,E0
7119,79,44,E0
7120,80,44,E0
7121,81,44,E0
7122,82,44,E0
7123,83,44,E0
7124,84,44,E0
7125,85,44,E0
7126,86,44,E0
7127,87,44,E0
7128,88,44,E0
7129,89,44,E0
7130,90,44,E0
7131,91,44,E0
7132,92,44,E0
7133,93,44,E0
7134,94,44,E0
7135,95,44,E0
7136,96,44,E0
7137,97,44,E0
7138,98,44,E0
7139,99,44,E0
7140,100,44,E0
7141,101,44,E0
7142,102,44,E0
7143,103,44,E0
7144,104,44,E0
7145,105,44,E0
7146,106,44,E0
7147,107,44,E0
7148,108,44,E0
7149,109,44,E0
7150,110,44,E0
7151,111,44,E0
7152,112,44,E0
7153,113,44,E0
7154,114,44,E0
7155,115,44,E0
7156,116,44,E0
7157,117,44,E0
7158,118,44,E0
7159,119,44,E0
7160,120,44,E0
7161,121,44,E0
7162,122,44,E0
7163,123,44,E0
7164,124,44,E0
7165,125,44,E0
7166,126,44,E0
7167,127,44,E0
7168,128,44,E0
7169,129,44,E0
7170,130,44,E0
7171,131,44,E0
7172,132,44,E0
7173,133,44,E0
7174,134,44,E0
7175,135,44,E0
7176,136,44,E0
7177,137,44,E0
7178,138,44,E0
7179,139,44,E0
7180,140,44,E0
7181,141,44,E0
7182,142,44,E0
7183,143,44,E0
7184,144,44,E0
7185,145,44,E0
7186,146,44,E0
7187,147,44,E0
7188,148,44,E0
7189,149,44,E0
7190,150,44,E0
7191,151,44,E0
7192,152,44,E0
7193,153,44,E0
7194,154,44,E0
7195,155,44,E0
7196,156,44,E0
7197,157,44,E0
7198,158,44,E0
7199,159,44,E0
7200,0,45,E0
7201,1,45,E0
7202,2,45,E0
7203,3,45,E0
7204,4,45,E0
7205,5,45,E0
7206,6,45,E0
7207,7,45,E0
7208,8,45,E0
7209,9,45,E0
7210,10,45,E0
7211,11,45,E0
7212,12,45,E0
7213,13,45,E0
7214,14,45,E0
7215,15,45,E0
7216,16,45,E0
7217,17,45,E0
7218,18,45,E0
7219,19,45,E0
7220,20,45,E0
7221,21,45,E0
7222,22,45,E0
7223,23,45,E0
7224,24,45,E0
7225,25,45,E0
7226,26,45,E0
7227,27,45,E0
7228,28,45,E0
7229,29,45,E0
7230,30,45,E0
7231,31,45,E0
7232,32,45,E0
7233,33,45,E0
7234,34,45,E0
7235,35,45,E0
7236,36,45,E0
7237,37,45,E0
7238,38,45,E0
7239,39,45,E0
7240,40,45,E0
7241,41,45,E0
7242,42,45,E0
7243,43,45,E0
7244,44,45,E0
7245,45,45,E0
7246,46,45,E0
7247,47,45,E0
7248,48,45,E0
7249,49,45,E0
7250,50,45,E0
7251,51,45,E0
7252,52,45,E0
7253,53,45,E0
7254,54,45,E0
7255,55,45,E0
7256,56,45,E0
7257,57,45,E0
7258,58,45,E0
7259,59,45,E0
7260,60,45,E0
7261,61,45,E0
7262,62,45,E0
7263,63,45,E0
7264,64,45,E0
7265,65,45,E0
7266,66,45,E0
7267,67,45,E0
7268,68,45,E0
7269,69,45,E0
7270,70,45,E0
7271,71,45,E0
7272,72,45,E0
7273,73,45,E0
7274,74,45,E0
7275,75,45,E0
7276,76,45,E0
7277,77,45,E0
7278,78,45,E0
7279,79,45,E0
7280,80,45,E0
7281,81,45,E0
7282,82,45,E0
7283,83,45,E0
7284,84,45,E0
7285,85,45,E0
7286,86,45,E0
7287,87,45,E0
7288,88,45,E0
7289,89,45,E0
7290,90,45,E0
7291,91,45,E0
7292,92,45,E0
7293,93,45,E0
7294,94,45,E0
7295,95,45,E0
7296,96,45,E0
7297,97,45,E0
7298,98,45,E0
7299,99,45,E0
7300,100,45,E0
7301,101,45,E0
7302,102,45,E0
7303,103,45,E0
7304,104,45,E0
7305,105,45,E0
7306,106,45,E0
7307,107,45,E0
7308,108,45,E0
7309,109,45,E0
7310,110,45,E0
7311,111,45,E0
7312,112,45,E0
7313,113,45,E0
7314,114,45,E0
7315,115,45,E0
7316,116,45,E0
7317,117,45,E0
7318,118,45,E0
7319,119,45,E0
7320,120,45,E0
7321,121,45,E0
7322,122,45,E0
7323,123,45,E0
7324,124,45,E0
7325,125,45,E0
7326,126,45,E0
7327,127,45,E0
7328,128,45,E0
7329,129,45,E0
7330,130,45,E0
7331,131,45,E0
7332,132,45,E0
7333,133,45,E0
7334,134,45,E0
7335,135,45,E0
7336,136,45,E0
7337,137,45,E0
7338,138,45,E0
7339,139,45,E0
7340,140,45,E0
7341,141,45,E0
7342,142,45,E0
7343,143,45,E0
7344,144,45,E0
7345,145,45,E0
7346,146,45,E0
7347,147,45,E0
7348,148,45,E0
7349,149,45,E0
7350,150,45,E0
7351,151,45,E0
7352,152,45,E0
7353,153,45,E0
7354,154,45,E0
7355,155,45,E0
7356,156,45,E0
7357,157,45,E0
7358,158,45,E0
7359,159,45,E0
7360,0,46,E0
7361,1,46,E0
7362,2,46,E0
7363,3,46,E0
7364,4,46,E0
7365,5,46,E0
7366,6,46,E0
7367,7,46,E0
7368,8,46,E0
7369,9,46,E0
7370,10,46,E0
7371,11,46,E0
7372,12,46,E0
7373,13,46,E0
7374,14,46,E0
7375,15,46,E0
7376,16,46,E0
7377,17,46,E0
7378,18,46,E0
7379,19,46,E0
7380,20,46,E0
7381,21,46,E0
7382,22,46,E0
7383,23,46,E0
7384,24,46,E0
7385,25,46,E0
7386,26,46,E0
7387,27,46,E0
7388,28,46,E0
7389,29,46,E0
7390,30,46,E0
7391,31,46,E0
7392,32,46,E0
7393,33,46,E0
7394,34,46,E0
7395,35,46,E0
7396,36,46,E0
7397,37,46,E0
7398,38,46,E0
7399,39,46,E0
7400,40,46,E0
7401,41,46,E0
7402,42,46,E0
7403,43,46,E0
7404,44,46,E0
7405,45,46,E0
7406,46,46,E0
7407,47,46,E0
7408,48,46,E0
7409,49,46,E0
7410,50,46,E0
7411,51,46,E0
7412,52,46,E0
7413,53,46,E0
7414,54,46,E0
7415,55,46,E0
7416,56,46,E0
7417,57,46,E0
7418,58,46,E0
7419,59,46,E0
7420,60,46,E0
7421,61,46,E0
7422,62,46,E0
7423,63,46,E0
7424,64,46,E0
7425,65,46,E0
7426,66,46,E0
7427,67,46,E0
7428,68,46,E0
7429,69,46,E0
7430,70,46,E0
7431,71,46,E0
7432,72,46,E0
7433,73,46,E0
7434,74,46,E0
7435,75,46,E0
7436,76,46,E0
7437,77,46,E0
7438,78,46,E0
7439,79,46,E0
7440,80,46,E0
7441,81,46,E0
7442,82,46,E0
7443,83,46,E0
7444,84,46,E0
7445,85,46,E0
7446,86,46,E0
7447,87,46,E0
7448,88,46,E0
7449,89,46,E0
7450,90,46,E0
7451,91,46,E0
7452,92,46,E0
7453,93,46,E0
7454,94,46,E0
7455,95,46,E0
7456,96,46,E0
7457,97,46,E0
7458,98,46,E0
7459,99,46,E0
7460,100,46,E0
7461,101,46,E0
7462,102,46,E0
7463,103,46,E0
7464,104,46,E0
7465,105,46,E0
7466,106,46,E0
7467,107,46,E0
7468,108,46,E0
7469,109,46,E0
7470,110,46,E0
7471,111,46,E0
7472,112,46,E0
7473,113,46,E0
7474,114,46,E0
7475,115,46,E0
7476,116,46,E0
7477,117,46,E0
7478,118,46,E0
7479,119,46,E0
7480,120,46,E0
7481,121,46,E0
7482,122,46,E0
7483,123,46,E0
7484,124,46,E0
7485,125,46,E0
7486,126,46,E0
7487,127,46,E0
7488,128,46,E0
7489,129,46,E0
7490,130,46,E0
7491,131,46,E0
7492,132,46,E0
7493,133,46,E0
7494,134,46,E0
7495,135,46,E0
7496,136,46,E0
7497,137,46,E0
7498,138,46,E0
7499,139,46,E0
7500,140,46,E0
7501,141,46,E0
7502,142,46,E0
7503,143,46,E0
7504,144,46,E0
7505,145,46,E0
7506,146,46,E0
7507,147,46,E0
7508,148,46,E0
7509,149,46,E0
7510,150,46,E0
7511,151,46,E0
7512,152,46,E0
7513,153,46,E0
7514,154,46,E0
7515,155,46,E0
7516,156,46,E0
7517,157,46,E0
7518,158,46,E0
7519,159,46,E0
7520,0,47,E0
7521,1,47,E0
7522,2,47,E0
7523,3,47,E0
7524,4,47,E0
7525,5,47,E0
7526,6,47,E0
7527,7,47,E0
7528,8,47,E0
7529,9,47,E0
7530,10,47,E0
7531,11,47,E0
7532,12,47,E0
7533,13,47,E0
7534,14,47,E0
7535,15,47,E0
7536,16,47,E0
7537,17,47,E0
7538,18,47,E0
7539,19,47,E0
7540,20,47,E0
7541,21,47,E0
7542,22,47,E0
7543,23,47,E0
7544,24,47,E0
7545,25,47,E0
7546,26,47,E0
7547,27,47,E0
7548,28,47,E0
7549,29,47,E0
7550,30,47,E0
7551,31,47,E0
7552,32,47,E0
7553,33,47,E0
7554,34,47,E0
7555,35,47,E0
7556,36,47,E0
7557,37,47,E0
7558,38,47,E0
7559,39,47,E0
7560,40,47,E0
7561,41,47,E0
7562,42,47,E0
7563,43,47,E0
7564,44,47,E0
7565,45,47,E0
7566,46,47,E0
7567,47,47,E0
7568,48,47,E0
7569,49,47,E0
7570,50,47,E0
7571,51,47,E0
7572,52,47,E0
7573,53,47,E0
7574,54,47,E0
7575,55,47,E0
7576,56,47,E0
7577,57,47,E0
7578,58,47,E0
7579,59,47,E0
7580,60,47,E0
7581,61,47,E0
7582,62,47,E0
7583,63,47,E0
7584,64,47,E0
7585,65,47,E0
7586,66,47,E0
7587,67,47,E0
7588,68,47,E0
7589,69,47,E0
7590,70,47,E0
7591,71,47,E0
7592,72,47,E0
7593,73,47,E0
7594,74,47,E0
7595,75,47,E0
7596,76,47,E0
7597,77,47,E0
7598,78,47,E0
7599,79,47,E0
7600,80,47,E0
7601,81,47,E0
7602,82,47,E0
7603,83,47,E0
7604,84,47,E0
7605,85,47,E0
7606,86,47,E0
7607,87,47,E0
7608,88,47,E0
7609,89,47,E0
7610,90,47,E0
7611,91,47,E0
7612,92,47,E0
7613,93,47,E0
7614,94,47,E0
7615,95,47,E0
7616,96,47,E0
7617,97,47,E0
7618,98,47,E0
7619,99,47,E0
7620,100,47,E0
7621,101,47,E0
7622,102,47,E0
7623,103,47,E0
7624,104,47,E0
7625,105,47,E0
7626,106,47,E0
7627,107,47,E0
7628,108,47,E0
7629,109,47,E0
7630,110,47,E0
7631,111,47,E0
7632,112,47,E0
7633,113,47,E0
7634,114,47,E0
7635,115,47,E0
7636,116,47,E0
7637,117,47,E0
7638,118,47,E0
7639,119,47,E0
7640,120,47,E0
7641,121,47,E0
7642,122,47,E0
7643,123,47,E0
7644,124,47,E0
7645,125,47,E0
7646,126,47,E0
7647,127,47,E0
7648,128,47,E0
7649,129,47,E0
7650,130,47,E0
7651,131,47,E0
7652,132,47,E0
7653,133,47,E0
7654,134,47,E0
7655,135,47,E0
7656,136,47,E0
7657,137,47,E0
7658,138,47,E0
7659,139,47,E0
7660,140,47,E0
7661,141,47,E0
7662,142,47,E0
7663,143,47,E0
7664,144,47,E0
7665,145,47,E0
7666,146,47,E0
7667,147,47,E0
7668,148,47,E0
7669,149,47,E0
7670,150,47,E0
7671,151,47,E0
7672,152,47,E0
7673,153,47,E0
7674,154,47,E0
7675,155,47,E0
7676,156,47,E0
7677,157,47,E0
7678,158,47,E0
7679,159,47,E0
7680,0,48,E0
7681,1,48,E0
7682,2,48,E0
7683,3,48,E0
7684,4,48,E0
7685,5,48,E0
7686,6,48,E0
7687,7,48,E0
7688,8,48,E0
7689,9,48,E0
7690,10,48,E0
7691,11,48,E0
7692,12,48,E0
7693,13,48,E0
7694,14,48,E0
7695,15,48,E0
7696,16,48,E0
7697,17,48,E0
7698,18,48,E0
7699,19,48,E0
